InputID,TargetID,Distance
HRMB,3298,1.50568189536
HRMB,2559,1.53855125686
HRMB,2560,1.53855125686
HRMB,12681,1.62368961628
CLVN,7313,7.31943850898
CLVN,7312,7.45383915085
CLVN,7314,7.46638949472
CLVN,12680,7.54983078531
CLVN,7315,7.59000185025
CLVN,7316,8.04570531941
CLVN,3295,8.12643833957
CLVN,2414,8.40891349027
CLVN,7317,8.42894074524
CLVN,7318,8.69278874049
COWN,2415,4.02090716672
COWN,12797,4.12957993547
COWN,2417,4.32906147374
COWN,297,4.43732654235
COWN,120,4.63725046158
COWN,2416,4.65747041251
COWN,12798,4.69846181674
COWN,12799,4.82521979224
COWN,2414,7.47608045993
COWN,319,9.6763951988
CLVB,3314,0.56778718839
CLVB,3321,0.616750590839
CLVB,3315,0.657988823081
CLVB,3210,0.691461417073
CLVB,12681,0.792818574013
CLVB,2567,0.905234163794
CLVB,2566,0.905234163794
CLVB,3322,0.99955104487
CLVB,3320,1.00696091846
CLVB,3306,1.12764989749
VIMO,2167,2.7586705892
VIMO,2473,2.78205751553
VIMO,2471,2.78205751553
VIMO,2472,2.78205751553
VIMO,3242,2.9672973595
VIMO,3150,3.11774014628
VIMO,2168,3.36021431157
VIMO,2166,3.3945232684
VIMO,3144,3.57992796292
VIMO,3243,3.60534098522
LINO,12950,1.12653912711
LINO,3218,1.12725613988
LINO,7824,1.17648714608
LINO,7825,1.25925549628
LINO,7823,1.34178366546
LINO,7826,1.50574951599
LINO,12486,1.54518911622
LINO,3788,1.61328360957
LINO,3209,1.62154087364
LINO,3188,1.74213759643
KILO,7837,0.542573571048
KILO,3190,0.546741328235
KILO,7832,0.693237390798
KILO,7836,0.699478434264
KILO,7833,0.720143096891
KILO,7831,0.941642225052
KILO,7830,1.05593280089
KILO,3189,1.05684345104
KILO,7838,1.0686150289
KILO,7834,1.15225608265
GLWN,2416,4.33765683775
GLWN,2415,4.78682007622
GLWN,2417,5.51242578563
GLWN,12797,5.55757136185
GLWN,297,5.7595350717
GLWN,120,5.97099072534
GLWN,12798,6.14270221011
GLWN,12799,6.31093231164
GLWN,3507,8.70996383701
GLWN,3506,9.04097451839
CTLN,12799,1.73302187606
CTLN,12798,1.91262877289
CTLN,12797,2.07073581678
CTLN,120,2.35143118609
CTLN,297,2.40118021458
CTLN,2414,2.60245780425
CTLN,2417,2.87972703965
CTLN,2415,4.03977878391
CTLN,2416,6.4874015463
CTLN,3216,7.89976365614
LDBN,2414,7.24849815667
LDBN,7315,7.3797702896
LDBN,7313,7.38936164545
LDBN,7314,7.40830071792
LDBN,7312,7.66329403894
LDBN,7316,7.76398799118
LDBN,7317,8.02247976172
LDBN,7318,8.1524721114
LDBN,7319,8.1811507459
LDBN,12680,8.72271943417
PGCB,12681,0.00220907220344
PGCB,1644,0.659567191422
PGCB,2299,0.777311314725
PGCB,2301,0.791068189223
PGCB,2297,0.871144580423
PGCB,3314,0.885576015935
PGCB,3210,0.987313972351
PGCB,3321,1.03043916851
PGCB,3315,1.12557757618
PGCB,3320,1.23392255835
EA06,2416,4.01167937814
EA06,2415,5.78232582504
EA06,3507,5.93547418184
EA06,3506,6.28056699566
EA06,3505,6.64408532619
EA06,2417,6.88991309592
EA06,3504,7.00771987492
EA06,12797,7.23864082838
EA06,297,7.28172450404
EA06,3503,7.37850973226
KASO,2154,3.15830836914
KASO,2153,3.35344988849
KASO,2163,3.39750790354
KASO,112,3.4507933225
KASO,2473,3.90220121913
KASO,2471,3.90220121913
KASO,2472,3.90220121913
KASO,2152,3.94756298931
KASO,2165,3.95346308375
KASO,2155,4.62056379185
BASO,3187,1.31783071314
BASO,3186,1.53663586724
